id,serviceName,orgName,areaName,applyStartTime,applyEndTime,cashStandard,applyCondition,policyBasisFiles,policyBasisLinks
1648603743609085953,客运、货运、新增过夜飞机、机场运营补助,交通部门,安徽省,2024-01-01,,"1. 客运补助。
（1）定期客运航线航班补助。对新开（含新增、恢复，下同）定期客运航线航班，并且按照航班时刻计划执行的始发或经停本省相关机场，班期执飞周期满足冬春季或夏秋季一个航季以上的国际、国内及港澳台地区航线航班给予补助。其中，国内定期航线每班补助最高4万元，港澳台地区航线每班补助最高5万元，亚洲区域航线每班补助最高8万元，洲际航线每班补助最高20万元。此项补助资金最高为市级补助资金的三分之一。
（2）季节性客运航线航班补助。对新开始发或经停本省相关机场的季节性客运航线航班，且一个航季内执飞航班量达8班（16架次）及以上的，每班补助最高3万元。此项补助资金最高为市级补助资金的三分之一。
（3）客运增量补助。以上一年度机场旅客吞吐量为基数，对旅客吞吐量增量部分，每万人次补助最高2万元。此项补助资金最高为市级补助资金的三分之一，统筹用于支持航空公司加密航班、机型小改大、中转联程等项目。
（4）新增过夜飞机客运补助。以上一年度过夜飞机架次为基数，对航空企业在本省相关机场新增过夜飞机（全年需在省内机场执飞满200天）给予补助。其中，每增加1架60座至100座（含）之间的飞机，补助最高100万元；每增加1架100座至150座（含）之间的飞机，补助最高150万元；每增加1架150座以上的飞机，补助最高200万元。此项补助资金最高为市级补助资金的三分之一。
（5）异地城市候机楼客运补助。根据异地城市候机楼新增客运量，给予每个异地城市候机楼最高15万元补助。
2. 货运补助。
（1）货运航线航班补助。新开（含临时货运包机、客改货）始发或经停本省相关机场，且按照航班时刻计划执行的货运航线航班中，对执飞国内及港澳台地区航线全年不不少于40班、国际航线全年不少于15班的货机航班给予补助，其中，国内及港澳台地区航线每班补助最高8万元；亚洲区域性航线每班补助最高20万元；洲际航线每班补助最高30万元。此项补助资金最高为市级补助资金的三分之一。
（2）货运增量补助。以上一年度机场货邮吞吐量为基数，对机场年度货邮吞吐量增量部分给予补助，每吨补助最高2000元。此项补助资金统筹用于支持航空货运代理企业（或货主企业）组货、中转联程等项目。
（3）航空卡班运输补助。对省内民航运输机场运输出港航空货邮的运输单位，按照载运货量每公斤最高0.4元的标准给予补助。等等。
",安徽省内机场运营单位与航空公司、货代企业、异地航站楼运营企业等市场主体签订有关协议，并汇总申报项目经各市民航牵头部门、财政部门审核后向省民航办申报。对符合管理办法规定的项目，省民航办安排年度补助资金，省财政厅将补助资金拨付至相关市财政局，由机场运营单位协助市财政或民航牵头部门，结合协议履行情况兑现给各申报市场主体。,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；安徽省交通运输厅安徽省财政厅关于印发安徽省民航发展专项资金使用管理办法的通知,https://www.ah.gov.cn/public/1681/564217821.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651768088199864322
1648586846054309889,进出合肥港、芜湖港、蚌埠港、安庆港和马鞍山钢的集装箱运输车辆ETC通行费优惠,交通部门,安徽省,2023-03-01,2023-12-31,在规定的收费站点通行，给予省内高速公路实际通行费五折优惠,对进出合肥港、芜湖港、蚌埠港、安庆港和马鞍山港的合法装载ETC套装集装箱运输车辆，在规定的收费站点通行，给予省内高速公路实际通行费五折优惠。,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；关于印发《安徽省主要港口和中欧亚班列国际标准集装箱运输车辆高速公路差异化收费操作细则（试行）》的通知,https://www.ah.gov.cn/public/1681/564217821.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651864912109674497
1648583442309505026,房产税、城镇土地使用税困难性减免,税务部门,安徽省,2023-01-01,,纳税人因本公告第一条减免的税额，不得超过减免年度城镇土地使用税、房产税应纳税额。,"纳税人符合下列情形之一， 纳税确有困难的， 可以申请享受困难减免：
（一）因风、火、水、地震等自然灾害或其他不可抗力因素遭受重大损失的；
（二）承担县级以上人民政府任务、从事国家鼓励和扶持产业或社会公益事业发生严重亏损的；
（三）因城市建设、环境整治等， 土地、房产不能正常使用的；
（四）全面停产、停业连续半年以上的；
（五）关闭、撤销、破产等导致土地、房产闲置不用的；
（六）县级以上人民政府准予困难减免的其他情形。",国家税务总局安徽省税务局关于加强 城镇土地使用税房产税困难减免 管理有关问题的公告；安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1636162587625574401；https://www.ah.gov.cn/public/1681/564217821.html
1648535550433615874,新能源汽车免征车辆购置税,税务部门,安徽省,2023-01-01,2023-12-31,对购置日期在2023年1月1日至2023年12月31日期间内的新能源汽车，免征车辆购置税。,征车辆购置税的新能源汽车，通过工业和信息化部、税务总局发布《免征车辆购置税的新能源汽车车型目录》（以下简称《目录》）实施管理。自《目录》发布之日起购置的，列入《目录》的纯电动汽车、插电式混合动力（含增程式）汽车、燃料电池汽车，属于符合免税条件的新能源汽车。,财政部税务总局工业和信息化部关于延续新能源汽车免征车辆购置税政策的公告；安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1646781449714974721；https://www.ah.gov.cn/public/1681/564217821.html
1648509482934919170,政府投资项目施工过程结算款支付比例不低于85%,住建部门,安徽省,2023-04-19,,对各级政府及部门、事业单位、国有企业投资且合同价款1亿元以上（含本数）的房屋建筑和市政基础设施项目，全面实行施工过程结算，建设单位在工程竣工验收前工程款支付比例不低于85%（含工程预付款）。,对各级政府及部门、事业单位、国有企业投资且合同价款1亿元以上（含本数）的房屋建筑和市政基础设施项目，全面实行施工过程结算，建设单位在工程竣工验收前工程款支付比例不低于85%（含工程预付款）。,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；关于切实加强全省房屋建筑和市政基础设施工程招标投标活动管理的通知,https://www.ah.gov.cn/public/1681/564217821.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1655765285077688322
1648507112180080642,“评定分离”试点,住建部门,安徽省,2023-04-19,,在招投标中，对各级政府投资、达到一定建设规模的水利、公路、机场、铁路、电力、通信等专业市场领域项目，开展“评定分离”试点，由建设单位择优确定中标企业。具体建设规模由省相关行业主管部门确定。,对各级政府投资、达到一定建设规模的水利、公路、机场、铁路、电力、通信等专业市场领域项目，开展“评定分离”试点，由建设单位择优确定中标企业。具体建设规模由省相关行业主管部门确定。,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；关于进一步做好房建市政工程建设领域“评定分离”试点工作的通知,https://www.ah.gov.cn/public/1681/564217821.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1655763194921787394
1648196193315373058,“两业融合”示范类项目补助,发改部门,安徽省,2023-01-01,2023-12-31,给予不超过核定投资10%的补助,通过竞争性评审的“两业融合”示范类、创新型公共服务平台等项目,安徽省发展改革委关于印发安徽省服务业发展引导资金管理办法试行（修订）的通知；安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648197404802334721；https://www.ah.gov.cn/public/1681/564217821.html
1648173869979582465,降低收取水资源费省级部分,"发改部门,财政部门,水利部门",安徽省,2019-11-19,,水资源费省级部分减按80%收取,适用获得省级以上行业主管部门命名的节水型企业、公共机构节水型单位（含学校、医院）在计划内取用地下水的。,安徽省发展改革委安徽省财政局安徽省水利厅关于调整地下水水资源费征收标准的通知；安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,http://czt.ah.gov.cn/zdzt/xzsyxsfhzfxjjmlqd/140413261.html；https://www.ah.gov.cn/public/1681/564217821.html
1647793757564092417,小微企业低压接入服务,发改部门,安徽省,2023-02-28,2023-12-31,对用电报装容量160千瓦及以下小微企业通过低压方式接入，计量装置及以上工程由供电企业投资建设。,用电报装容量160千瓦及以下小微企业,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；安徽省能源局国网安徽省电力有限公司关于印发“获得电力”提升行动方案（2023版）的通知,https://www.ah.gov.cn/public/1681/564217821.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641401268282900482
1640577433358368770,检验检测机构降低收取部分检验检测费用,市监部门,安徽省,2023-02-28,2023-12-31,安徽省市场监督管理局直属检验检测机构对住宿餐饮业小微企业的电梯、锅炉、压力容器检验费用按80%收取，对全省小微企业委托的产品质量检验和计量检测费用按80%收取，对全省个体工商户委托的产品质量检验、计量检测和特种设备检验费用减半收取。,适用此政策的住宿餐饮业依据企业营业执照的经营范围界定，小微企业参考市场监管总局“全国个体私营经济发展服务网（小微企业名录）”查询界定，个体工商户依据个体工商户营业执照界定。,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；安徽省市场监督管理局直属检验检测机构降低收取部分检验检测费用的公告,https://www.ah.gov.cn/public/1681/564217821.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1640571415186440193
1640264427441291265,加强用能要素保障,发改部门,安徽省,2023-01-01,,配置用能指标,新上单位增加值能耗优于全省单位GDP能耗控制水平的非“两高”项目、完成能耗强度降低目标或季度达到进度要求的市新上单位产品能耗优于行业标杆水平的非“两高”项目,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；全省重大项目建设能耗要素保障工作承诺事项,https://www.ah.gov.cn/public/1681/564217821.html；https://fzggw.ah.gov.cn/ywdt/tzgg/146670381.html
1640249418086678530,国家服务业标准化试点单位验收通过奖补,发改部门,安徽省,2024-01-01,2024-12-31,对新认定的国家服务业标准化试点单位，省服务业发展引导资金给予50万元奖励。,新验收通过的国家服务业标准化试点。,安徽省人民政府关于印发加快发展现代服务业若干政策的通知；安徽省人民政府关于巩固和增强经济回升向好态势若干政策举措,https://fzggw.ah.gov.cn/public/7011/140798641.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1759836813175209985
1638435507693600769,2023年度省制造业融资财政贴息专项资金,发改部门,安徽省,2023-03-20,2023-12-30,以国家开发银行制造业优惠贷款利率为基准，贴息 40%，采取省、市（县、区）差异化分担支持方式。其中，皖北地区（六市四县）按照省：市（县、区）8:2 共担；其他地区按照省：市（县、区）5:5 共担。单个项目贴息不超过 3 年，省、市（县区)合计贴息金额最高 5000 万元。省级贴息资金从省新兴产业发展专项引导资金中予以安排。,"1.对制造业项目贷款。原则上为固定资产贷款，不包括企业日常经营流动资金贷款，支持从2020年1月1日起签订合同并发生利息的投资项目贷款。2.对纳入制造业融资财政贴息专项支持范围的其他项目，包括新能源汽车和智能网联汽车产业补短板项目、氢能应用示范项目、中药材良种警育其地，""十大皖药""产业示范基地建设，中药深加工产品研发制造、合肥区域性中药研发基地建设、区域中药院内制剂制备中心建设等，支持从2022年1月1日起签订并发生利息的投资项目贷款。",关于开展2023年度省制造业融资财政贴息专项资金“免申即享”的通知；安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1634141132714012674；https://www.ah.gov.cn/public/1681/564217821.html
1637634161683906562,奖补国家中小企业公共服务示范平台,工信部门,安徽省,2023-03-31,,对国家中小企业公共服务示范平台奖补100万元,由省经济和信息化厅推荐上报并获工业和信息化部认定的上一年度国家中小企业公共服务示范平台。,安徽省人民政府办公厅关于印发安徽省专精特新中小企业倍增行动方案的通知,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=E3218B53A497A94EE05303C7FE0A5A2F
E31F24CB0C11A73AE05303C7FE0A8AF3,对初创科技型企业投资的创投企业和天使投资个人纳税抵扣,税务部门,安徽省,2022-01-01,2023-12-31,（1）公司制创业投资企业采取股权投资方式直接投资于种子期、初创期科技型企业（以下简称初创科技型企业）满2年（24个月，下同）的，可以按照投资额的70%在股权持有满2年的当年抵扣该公司制创业投资企业的应纳税所得额；当年不足抵扣的，可以在以后纳税年度结转抵扣。（2）有限合伙制创业投资企业（以下简称合伙创投企业）采取股权投资方式直接投资于初创科技型企业满2年的，该合伙创投企业的合伙人分别按以下方式处理：1.法人合伙人可以按照对初创科技型企业投资额的70%抵扣法人合伙人从合伙创投企业分得的所得；当年不足抵扣的，可以在以后纳税年度结转抵扣。2.个人合伙人可以按照对初创科技型企业投资额的70%抵扣个人合伙人从合伙创投企业分得的经营所得；当年不足抵扣的，可以在以后纳税年度结转抵扣。（3）天使投资个人采取股权投资方式直接投资于初创科技型企业满2年的，可以按照投资额的70%抵扣转让该初创科技型企业股权取得的应纳税所得额；当期不足抵扣的，可以在以后取得转让该初创科技型企业股权的应纳税所得额时结转抵扣。,"    创业投资企业，应同时符合以下条件：1.在中国境内（不含港、澳、台地区）注册成立、实行查账征收的居民企业或合伙创投企业，且不属于被投资初创科技型企业的发起人；2.符合《创业投资企业管理暂行办法》（发展改革委等10部门令第39号）规定或者《私募投资基金监督管理暂行办法》（证监会令第105号）关于创业投资基金的特别规定，按照上述规定完成备案且规范运作；3.投资后2年内，创业投资企业及其关联方持有被投资初创科技型企业的股权比例合计应低于50%。
    天使投资个人，应同时符合以下条件：1.不属于被投资初创科技型企业的发起人、雇员或其亲属（包括配偶、父母、子女、祖父母、外祖父母、孙子女、外孙子女、兄弟姐妹，下同），且与被投资初创科技型企业不存在劳务派遣等关系；2.投资后2年内，本人及其亲属持有被投资初创科技型企业股权比例合计应低于50%。",关于创业投资企业和天使投资个人有关税收政策的通知；关于延续执行创业投资企业和天使投资个人投资初创科技型企业有关政策条件的公告；安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1545244523696091138；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1545246084547604482；https://www.ah.gov.cn/public/1681/564217821.html
E31F24CB0C2FA73AE05303C7FE0A8AF3,按法定最低标准征收货车、挂车、专用作业车等车辆车船税,税务部门,安徽省,2023-01-01,,按照法定最低标准征收货车、挂车、专用作业车等车辆车船税,货车、挂车、专用作业车等车辆,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；国家税务总局安徽省税务局关于进一步加大税收政策落实力度助力稳住宏观经济大盘若干措施的通知,https://www.ah.gov.cn/public/1681/564217821.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1650758205438599169
E31F24CB0C32A73AE05303C7FE0A8AF3,小规模纳税人增值税减免,税务部门,安徽省,2023-12-31,2023-12-31,月销售额10万元以下的增值税小规模纳税人免征增值税政策，实施小规模纳税人增值税征收率由3%降至1%,月销售额10万元以下的增值税小规模纳税;小规模纳税人,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；财政部税务总局关于明确增值税小规模纳税人减免增值税等政策的公告,https://www.ah.gov.cn/public/1681/564217821.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1636166742008188929
E31F24CB0C36A73AE05303C7FE0A8AF3,降低收中小微企业地方水利建设基金,税务部门,安徽省,2022-01-01,2023-12-31,向中小微企业征收的地方水利建设基金按现有费率的90%征收。,中型企业、小型企业和微型企业，按照 《中小企业划型标准规定》 (工信部联企业 〔2011 〕300号)和 《金融业企业划型标准规定》 (银发 〔2015〕309号)中的营业收入指标、资产总额指标确定。,安徽省财政厅国家税务总局安徽省税务局关于我省中小微企业减征地方水利建设基金的通知；安徽省财政厅国家税务总局安徽省税务局关于我省中小微企业继续减征地方水利建设基金的通知；安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=E3218B53A4ADA94EE05303C7FE0A5A2F；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1646789963879464962；https://www.ah.gov.cn/public/1681/564217821.html
E31F24CB0C34A73AE05303C7FE0A8AF3,六税两费顶格减征,税务部门,安徽省,2022-01-01,2024-12-31,我省增值税小规模纳税人、小型微利企业和个体工商户减按50%征收资源税、城市维护建设税、房产税、城镇土地使用税、印花税（不含证券交易印花税）、耕地占用税、教育费附加、地方教育附加。,我省增值税小规模纳税人、小型微利企业和个体工商户减按50%征收资源税、城市维护建设税、房产税、城镇土地使用税、印花税（不含证券交易印花税）、耕地占用税、教育费附加、地方教育附加。,财政部 税务总局关于进一步实施小微企业“六税两费”减免政策的公告；安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；安徽省财政厅国家税务总局安徽省税务局关于我省小规模纳税人、小微企业和个体工商户减按50％征收“六税两费”的通知,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1638374303163924482；https://www.ah.gov.cn/public/1681/564217821.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1545232685088501762
E31F24CB0C2CA73AE05303C7FE0A8AF3,“六大行业”纳税人和增值税小规模纳税人免征2023年上半年房产税和城镇土地使用税,税务部门,安徽省,2023-06-30,2023-06-30,免征2023年上半年房产税和城镇土地使用税,住宿餐饮、文体娱乐、交通运输、旅游、零售、仓储行业纳税人和增值税小规模纳税人,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知；国家税务总局安徽省税务局关于“六大行业”纳税人和增值税小规模纳税人免征2023年上半年房产税和城镇土地使用税有关事项的通告,https://www.ah.gov.cn/public/1681/564217821.html；https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1650415206443687937
