serviceId,serviceName,policyId,policyTitle,policyNo,policyOffice,publishTime,policyFile,policyFileName,clause,policyDetailUrl,policyReadableUrl
1655462147670056962,委托旅行社或具有疗休养资质的文旅企业代办事项预付款比例不低于50%,1655459451441422338,关于印发《2023年困难职工精准帮扶提升行动实施方案》《2023年全省工会职工疗休养活动工作方案》《2023年全省工会组织万名农民工、新就业形态劳动者免费体检活动工作方案》的通知,皖工〔2023〕16号,安徽省总工会,2023-03-09,关于印发《2023 年困难职工精准帮扶提升行动 实施方案》《2023 年全省工会职工疗休养活动 工作方案》《2023 年全省工会组织万名农民工、 新就业形态劳动者免费体检活动工作方案》的 通 知,【定】20230314关于印发三个实事方案的通知.pdf,"落实职工疗休养制度和带薪休假制度，各级机关、国有企事业单
位委托旅行社或具有疗休养资质的文旅企业代理安排交通、住
宿、餐饮、会务等事项的，预付款比例不低于 50%。有关落实情
况及时报省总工会权益保障部。",https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1655459451441422338,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1655459451441422338
1655405731265552385,灵活就业人员增员,1648169544792326146,安徽省医疗保障局安徽省财政厅国家税务总局安徽省税务局关于进一步促进新就业形态劳动者参加基本医疗保险工作的通知,皖医保秘〔2022〕39号,省医保局,2022-05-06,安徽省医疗保障局 安徽省财政厅 国家税务总局安徽省税务局关于进一步促进新就业形态劳动者参加基本医疗保险工作的通知,新就业形态.pdf,灵活就业人员参加职工基本医疗保险，按照上年度全省全口径城镇单位就业人员平均工资的60%为缴费基数，以所在统筹地区灵活就业人员缴费比例缴纳基本医保费。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648169544792326146,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648169544792326146
1655405731265552385,灵活就业人员增员,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,以灵活就业人员身份参加职工基本医疗保险的，缴费基数按照全省城镇单位就业人员平均工资60%的下限核定。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1654835803919654914,衔接推进乡村振兴补助资金,1654383951587483649,关于进一步做好项目库建设及2023年度中央和省级财政衔接推进乡村振兴补助资金使用和项目安排的通知（安排衔接全面推进乡村振兴补助资金30亿元以上，优先支持联农带农富农产业发展）,皖乡振发〔2022〕49号,安徽省乡村振兴局  安徽省财政厅  安徽省发展和改革委员会  安徽省民族事务委员会  安徽省林业局  安徽省农垦事业管理局,2022-12-30,关于进一步做好项目库建设及2023年度中央和省级财政衔接推进乡村振兴补助资金使用和项目安排的通知（安排衔接全面推进乡村振兴补助资金30亿元以上，优先支持联农带农富农产业发展）,1.17.+关于进一步做好项目库建设及2023年度中央和省级财政衔接推进乡村振兴补助资金使用和项目安排的通知（皖乡振发〔2022〕49号）.pdf,"1.做好年度项目计划安排。2023年聚焦优先解决巩固拓展脱贫攻坚成果面临的突出问题，重点围绕“两强一增”行动计划，支持一批龙头带动、镇村联建、三产融合、联农带农、促进农民增收、农村集体经济发展的产业项目以及冷链仓储保鲜等产业配套设施项目，鼓励以衔接资金开展“双招双引”，促进品种培育、品牌打造、品质提升和标准化生产，加快补上农业产业技术、设施、营销等短板。
2.健全完善联农带农机制。中央和省级衔接资金优先支持联农带农富农产业发展，让农民群众更多分享产业增值收益。2023年，中央和省级衔接资金用于产业发展的比重均不低于60%，中央衔接资金用于产业发展的比重不低于上年，市县两级衔接资金统筹支持产业发展、基础设施等相关项目，推动均衡发展。衔接资金支持的经营性项目均要建立联农带农机制，通过培育壮大新型经营主体、特色产业园区、村级集体经济、就业帮扶车间、农户庭院经济等方式，带动更多农户特别是脱贫群众和监测对象发展生产、务工就业、资产收益、救助帮扶，有效增强联农带农能力，形成紧密利益联结机制。",https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1654383951587483649,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1654383951587483649
1654835803919654914,衔接推进乡村振兴补助资金,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,2023年，省财政安排衔接全面推进乡村振兴补助资金30亿元以上，优先支持联农带农富农产业发展。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1654746127493931010,省级跨境电商产业园年度评估优秀奖励,1648867098227826690,关于2023年省级外贸促进政策的通知,皖商办贸发函〔2023〕92号,安徽省商务厅 安徽省财政厅,2023-03-22,关于2023年省级外贸促进政策的通知,安徽省商务厅安徽省财政厅关于2023年省级外贸促进政策的通知.pdf,对2023年新获批的省级跨境电商产业园给予最高100万元资金支持，对年度评估等次为优秀的给予最高30万元资金支持。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690
1654746127493931010,省级跨境电商产业园年度评估优秀奖励,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对新获批省级跨境电商产业园的给予最高100万元资金支持，对年度评估等次为优秀的给予最高30万元资金支持。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1654391660613378049,电力接入工程“零投资”,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对城镇规划建设用地范围内用户建筑区划红线外电力接入工程实行用户“零投资”,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1654391660613378049,电力接入工程“零投资”,1640168458469048322,安徽省发展改革委安徽省能源局关于进一步做好电力接入工程“零投资”创建一流营商环境的通知,皖发改价格函〔2022〕93号,安徽省发展改革委，安徽省能源局,2022-03-11,安徽省发展改革委安徽省能源局关于进一步做好电力接入工程“零投资”创建一流营商环境的通知,关于进一步做好电力接入工程“零投资”创建一流营商环境的通知.pdf,对城镇规划建设用地范围内用户建筑区划红线外电力接入工程实行用户“零投资”,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1640168458469048322,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1640168458469048322
1651056262176743426,租赁公共海外仓资金支持,1648867098227826690,关于2023年省级外贸促进政策的通知,皖商办贸发函〔2023〕92号,安徽省商务厅 安徽省财政厅,2023-03-22,关于2023年省级外贸促进政策的通知,安徽省商务厅安徽省财政厅关于2023年省级外贸促进政策的通知.pdf,对租赁公共海外仓、年海外销售额达200万美元以上，且海外仓年使用费用超过5万美元的，按照海外仓年使用费用给予最高10%的资金支持；对租赁公共海外仓、年海外销售额达500万美元以上，且海外仓年使用费用超过15万美元的，按照海外仓年使用费用给予最高15%的资金支持，对在美国、欧盟、“一带一路”、RCEP等重点、新兴市场租赁海外仓的支持比例提高5个百分点，单个企业可达30万元,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690
1651056262176743426,租赁公共海外仓资金支持,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对建设面积2000平方米以上，且年仓库货物交易额300万美元以上的自建海外仓，给予最高200万元的一次性建设资金支持，对租赁公共海外仓、年海外销售额达200万美元以上，且海外仓年使用费用超过5万美元的，给予最高30万元资金支持。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1651055535010258945,自建海外仓一次性建设资金支持,1648867098227826690,关于2023年省级外贸促进政策的通知,皖商办贸发函〔2023〕92号,安徽省商务厅 安徽省财政厅,2023-03-22,关于2023年省级外贸促进政策的通知,安徽省商务厅安徽省财政厅关于2023年省级外贸促进政策的通知.pdf,对建设面积2000平方米以上，且年仓库货物交易额300万美元以上的海外仓，按当年固定资产投入给予最高5%的支持；对建设面积5000平方米以上，或年仓库货物交易额1000万美元以上的海外仓，按当年固定资产投入给予最高10%的支持，对在美国、欧盟、“一带一路”、RCEP等重点、新兴市场建设海外仓的支持比例提高5个百分点，单个企业可达200万元,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690
1651055535010258945,自建海外仓一次性建设资金支持,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对建设面积2000平方米以上，且年仓库货物交易额300万美元以上的自建海外仓，给予最高200万元的一次性建设资金支持，对租赁公共海外仓、年海外销售额达200万美元以上，且海外仓年使用费用超过5万美元的，给予最高30万元资金支持。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1651054550711967745,企业自行参加境外展会展位费支持,1648867098227826690,关于2023年省级外贸促进政策的通知,皖商办贸发函〔2023〕92号,安徽省商务厅 安徽省财政厅,2023-03-22,关于2023年省级外贸促进政策的通知,安徽省商务厅安徽省财政厅关于2023年省级外贸促进政策的通知.pdf,对企业参加在境外进出口贸易展会，给予最多2个展位（或光地40平方米以内）展位费最高80%的补贴。单个企业支持最高可达60万元，其中单个展会最高5万元。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690
1651054550711967745,企业自行参加境外展会展位费支持,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对进出口6500万美元以上重点企业和省级出口品牌企业自行参加境外展会的给予展位费最高80%支持，单个企业最高60万元，其中单个展会最高5万元。进出口额低于6500万美元的中小企业，由各市参照省级外经贸专项资金补贴比例给予支持。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1651053743996313601,支持境外统一组展参展,1648867098227826690,关于2023年省级外贸促进政策的通知,皖商办贸发函〔2023〕92号,安徽省商务厅 安徽省财政厅,2023-03-22,关于2023年省级外贸促进政策的通知,安徽省商务厅安徽省财政厅关于2023年省级外贸促进政策的通知.pdf,对省商务厅统一组织的境外线下展、境外经贸对接活动，给予最多2个展位费（或光地40平方米以内）最高80%，人员国际机票费最多2人最高70%补贴，单个企业单个展会最高支持5万元。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690
1651053743996313601,支持境外统一组展参展,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对企业参加省统一组织的线下境外展、境外经贸对接活动，给予展位费最高80%、人员国际机票费最高70%支持。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1651050148655702018,餐饮企业、品牌便利店、老字号企业1新设直营连锁店奖励,1651041137587822593,安徽省商务厅安徽省财政厅关于2023年商贸流通业发展促进政策的通知,皖商办流通函〔2023〕75号,安徽省商务厅,2023-01-01,安徽省商务厅 安徽省财政厅关于2023年商贸流通业发展促进政策的通知,安徽省商务厅  安徽省财政厅关于省级商贸流通业发展政策项目申报工作的通知.pdf,对便利店、超市（含生鲜超市）品牌连锁企业新设直营连锁店分别达到20家、10家及以上的，或在各市确定的城市一刻钟便民生活圈建设试点社区内新设直营连锁店分别达到10家、5家及以上的，给予不超过项目总投资30%且不超过40万元的补助；对餐饮企业新增单店面积超过3000平方米或新设直营网点达到10家及以上的，以及新增徽菜连锁企业且直营连锁店达到5家及以上的，分别给予不超过项目总投资30%且不超过40万元的补助；对已认定的“中华老字号”、“安徽老字号”企业在申报期内新设直营连锁店达5家及以上的，给予不超过项目总投资30%且不超过40万元的补助。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651041137587822593,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651041137587822593
1651050148655702018,餐饮企业、品牌便利店、老字号企业1新设直营连锁店奖励,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对省级特色商业街升级改造项目按一定比例给予补助，最高60万元。对符合条件的餐饮企业、品牌便利店、老字号企业新设直营连锁店的，给予最高40万元奖励。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1651048971562033154,省级特色商业街升级改造奖励,1651041137587822593,安徽省商务厅安徽省财政厅关于2023年商贸流通业发展促进政策的通知,皖商办流通函〔2023〕75号,安徽省商务厅,2023-01-01,安徽省商务厅 安徽省财政厅关于2023年商贸流通业发展促进政策的通知,安徽省商务厅  安徽省财政厅关于省级商贸流通业发展政策项目申报工作的通知.pdf,支持各地围绕优化街区环境、提高商业质量、打造智慧街区等升级改造特色商业街区。对已认定的“安徽特色商业街”开展的进一步升级改造（包括提升夜市品质）项目给予不超过项目总投资30%且不超过60万元的补助。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651041137587822593,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651041137587822593
1651048971562033154,省级特色商业街升级改造奖励,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对省级特色商业街升级改造项目按一定比例给予补助，最高60万元。对符合条件的餐饮企业、品牌便利店、老字号企业新设直营连锁店的，给予最高40万元奖励。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1651041647720046594,企业承揽境外工程项目资金支持,1648870586559160322,关于2023年对外投资合作促进政策的通知,皖商办外经函〔2023〕77号,安徽省商务厅 安徽省财政厅,2023-03-08,关于2023年对外投资合作促进政策的通知,皖商办外经函〔2023〕77号.pdf,对2023年实施的合同额1000万美元以上的项目，根据当年度实际完成营业额按比例给予不超过100万元的补助。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648870586559160322,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648870586559160322
1651041647720046594,企业承揽境外工程项目资金支持,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,支持企业承揽境外工程，对当年实施的合同额1000万美元以上且符合条件的项目，给予最高100万元的资金支持。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1651040826118807554,投资“一带一路”沿线国家和地区、开展国际产能和装备制造合作的实体经济项目资金支持,1648870586559160322,关于2023年对外投资合作促进政策的通知,皖商办外经函〔2023〕77号,安徽省商务厅 安徽省财政厅,2023-03-08,关于2023年对外投资合作促进政策的通知,皖商办外经函〔2023〕77号.pdf,对2023年实际投资单个境外企业100万美元以上的项目，根据企业实际投资额按比例给予不超过200万元的补助。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648870586559160322,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648870586559160322
1651040826118807554,投资“一带一路”沿线国家和地区、开展国际产能和装备制造合作的实体经济项目资金支持,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,支持企业赴境外开展交流合作，鼓励企业开展境外投资和参与“两国双园”建设，对符合条件的投资“一带一路”沿线国家和地区、开展国际产能和装备制造合作的实体经济项目，给予最高200万元的资金支持。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1651039237320646658,新获批省级跨境电商产业园奖励,1648867098227826690,关于2023年省级外贸促进政策的通知,皖商办贸发函〔2023〕92号,安徽省商务厅 安徽省财政厅,2023-03-22,关于2023年省级外贸促进政策的通知,安徽省商务厅安徽省财政厅关于2023年省级外贸促进政策的通知.pdf,对2023年新获批的省级跨境电商产业园给予最高100万元资金支持，对年度评估等次为优秀的给予最高30万元资金支持。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690
1651039237320646658,新获批省级跨境电商产业园奖励,1759836813175209985,安徽省人民政府关于巩固和增强经济回升向好态势若干政策举措,皖政〔2024〕12号,安徽省人民政府,2024-02-08,安徽省人民政府关于巩固和增强经济回升向好态势若干政策举措,关于巩固和增强经济回升向好态势若干政策举措的通知.doc,对新获批省级跨境电商产业园的给予最高100万元资金支持。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1759836813175209985,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1759836813175209985
1651037459199991809,中小企业“信保贷”融资贷款贴息,1648867098227826690,关于2023年省级外贸促进政策的通知,皖商办贸发函〔2023〕92号,安徽省商务厅 安徽省财政厅,2023-03-22,关于2023年省级外贸促进政策的通知,安徽省商务厅安徽省财政厅关于2023年省级外贸促进政策的通知.pdf,对上年度出口额1000万美元以下的中小企业向商业银行申请的依托出口信用险保单增信发放的融资业务，按照融资到期日的利息实际发生额，给予不超过30%的贴息，单个企业最高可达10万元。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690
1651037459199991809,中小企业“信保贷”融资贷款贴息,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对出口500万美元以下的小微企业实行基本风险统保，对出口1000万美元以内的中小企业“信保贷”融资贷款业务给予最高30%贴息，单个企业最高10万元。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1651035817062866946,小微企业基本风险统保,1648867098227826690,关于2023年省级外贸促进政策的通知,皖商办贸发函〔2023〕92号,安徽省商务厅 安徽省财政厅,2023-03-22,关于2023年省级外贸促进政策的通知,安徽省商务厅安徽省财政厅关于2023年省级外贸促进政策的通知.pdf,对2023年出口额500万美元以下的小微企业，实行出口信用险基本风险统保，对企业缴纳的出口信保费给予100%补贴。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690
1651035817062866946,小微企业基本风险统保,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,"对出口500万美元以下的小微企业实行基本风险统保，对出口1000万美元以内的中小企业“信保贷”融资贷款业务给予最高30%贴息，单个企业最高10万元。

",https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1651032733729333249,国际市场资信调查费支持,1648867098227826690,关于2023年省级外贸促进政策的通知,皖商办贸发函〔2023〕92号,安徽省商务厅 安徽省财政厅,2023-03-22,关于2023年省级外贸促进政策的通知,安徽省商务厅安徽省财政厅关于2023年省级外贸促进政策的通知.pdf,对企业开展国际市场资信调查的，给予资信调查费50%支持，单个企业最高10万元。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648867098227826690
1651032733729333249,国际市场资信调查费支持,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,"对企业开展国际市场资信调查的给予资信调查费50%支持，单个企业最高10万元。
",https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1650811280551485441,服务合肥国际陆港中欧、中亚班列的集装箱运输车辆ETC通行费优惠,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,"进出合肥港、芜湖港、蚌埠港、安庆港港口的运输国际标准集装箱车辆以及进出合肥国际陆港的中欧亚班列国际标准集装箱运输车辆，通行安徽省联网高速公路并在规定的收费站进出，按批复收费标准50%收取车辆通行费，执行期限暂定至2023年12月31日。港口优惠车辆、班列优惠车辆须具备以下条件，方可享受优惠政策：（一）须运输国际标准集装箱。（二）须为合法装载的专用ETC套装用户车辆，ETC设备完好且通行收费站ETC车道。（三）须提前通过国家统一预约平台进行预约，预约成功后24小时以内开始执行运输行程。

",https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1650811280551485441,服务合肥国际陆港中欧、中亚班列的集装箱运输车辆ETC通行费优惠,1651864912109674497,关于印发《安徽省主要港口和中欧亚班列国际标准集装箱运输车辆高速公路差异化收费操作细则（试行）》的通知,皖交路函〔2021〕419号,安徽省交通运输厅,2021-10-19,关于印发《安徽省主要港口和中欧亚班列国际标准集装箱运输车辆高速公路差异化收费操作细则（试行）》的通知,安徽省主要港口和中欧亚班列国际标准集装箱运输车辆高速公路差异化收费操作细则（试行）.pdf,进出合肥港、芜湖港、蚌埠港、安庆港港口的运输国际标准集装箱车辆以及进出合肥国际陆港的中欧亚班列国际标准集装箱运输车辆，通行安徽省联网高速公路并在规定的收费站进出，按批复收费标准50%收取车辆通行费,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651864912109674497,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651864912109674497
1650429614762926082,用地计划指标保障,1654318124800581633,安徽省自然资源厅关于2023年新增建设用地计划指标预安排的通知,皖自然资管〔2023〕1号,安徽省自然资源厅,2023-01-06,安徽省自然资源厅关于2023年新增建设用地计划指标预安排的通知,2023年计划预安排通知.pdf,2023年全省各类建设项目用地计划安排方式，与2022年基本保持不变。对未纳入国家和省重大项目清单的项目，使用2023年当地存量土地处置规模为基础核定的新增建设用地计划指标。各地处置存量土地核定的新增建设用地计划指标、单列国家和省脱贫县巩固脱贫攻坚专项计划指标，均按照2022年新增建设用地计划指标总量的50%进行预安排。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1654318124800581633,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1654318124800581633
1650429614762926082,用地计划指标保障,1654317257233965058,关于积极做好用地用海要素保障的通知,自然资发〔2022〕129号,自然资源部,2022-08-02,关于积极做好用地用海要素保障的通知,关于积极做好用地用海要素保障的通知.pdf,分期分段办理农用地转用和土地征收。确需分期建设的项目，可根据可行性研究报告确定的方案或可行性研究批复中明确的分期建设内容，分期申请建设用地。线性基础设施建设项目正式报批用地时，可根据用地报批组卷进度，以市（地、州、盟）分段报批用地。农用地转用和土地征收均在省级人民政府权限内的，可以县（市、区）为单位分段报批用地。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1654317257233965058,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1654317257233965058
